Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-06-02,1.5,1.5,1.5,1.5,14800
AACI,2023-06-02,10.2,10.2,10.2,10.2,0
AACIU,2023-06-02,10.3,10.3,10.3,10.3,0
AACIW,2023-06-02,0.1,0.1,0.0,0.0,11500
AADI,2023-06-02,8.0,8.1,7.9,8.1,74700
AADR,2023-06-02,47.5,48.5,46.8,48.0,22900
AAL,2023-06-02,14.9,15.1,14.6,14.9,31041300
AAME,2023-06-02,2.1,2.2,2.1,2.1,4700
AAOI,2023-06-02,2.2,2.3,2.2,2.3,148200
AAON,2023-06-02,88.8,91.7,88.7,91.6,243389
AAPB,2023-06-02,26.3,26.5,26.0,26.2,13700
AAPD,2023-06-02,21.6,21.8,21.5,21.6,93300
AAPL,2023-06-02,181.0,181.8,179.3,180.9,61945900
AAPU,2023-06-02,26.6,26.6,26.2,26.5,155100
AAXJ,2023-06-02,66.9,67.2,66.9,67.0,522500
ABCB,2023-06-02,33.2,34.9,32.9,34.6,462984
ABCL,2023-06-02,6.9,7.0,6.7,6.8,2357500
ABCM,2023-06-02,16.3,17.0,16.3,16.9,1344300
ABEO,2023-06-02,3.1,3.5,3.0,3.3,236500
ABIO,2023-06-02,2.1,2.1,2.0,2.1,43200
ABL,2023-06-02,10.3,10.3,10.3,10.3,0
ABNB,2023-06-02,112.9,118.4,112.9,118.1,10122000
ABOS,2023-06-02,5.0,5.3,4.8,5.2,183300
ABSI,2023-06-02,1.9,1.9,1.8,1.9,490200
ABUS,2023-06-02,2.5,2.6,2.5,2.6,511200
ABVC,2023-06-02,6.7,6.7,6.5,6.7,3577
ACAB,2023-06-02,10.4,10.4,10.4,10.4,0
ACABU,2023-06-02,10.4,10.4,10.4,10.4,0
ACABW,2023-06-02,0.1,0.1,0.1,0.1,0
ACACU,2023-06-02,10.9,10.9,10.9,10.9,0
ACAD,2023-06-02,24.1,24.6,24.0,24.6,1089100
ACAH,2023-06-02,10.1,10.1,10.1,10.1,0
ACAX,2023-06-02,10.4,10.4,10.4,10.4,400
ACAXU,2023-06-02,10.5,10.5,10.5,10.5,0
ACB,2023-06-02,0.5,0.5,0.5,0.5,3787700
ACBA,2023-06-02,11.1,11.1,11.1,11.1,1000
ACBAU,2023-06-02,11.1,11.1,11.1,11.1,100
ACCD,2023-06-02,12.6,13.1,12.4,13.1,489000
ACDC,2023-06-02,12.3,12.5,11.9,12.4,901700
ACDCW,2023-06-02,0.0,0.0,0.0,0.0,23000
ACER,2023-06-02,0.9,0.9,0.9,0.9,89900
ACET,2023-06-02,5.3,5.4,5.1,5.3,326100
ACGL,2023-06-02,70.2,71.0,70.1,70.9,1997400
ACGLN,2023-06-02,20.2,20.4,20.1,20.2,196400
ACGLO,2023-06-02,23.8,23.9,23.7,23.9,46400
ACGN,2023-06-02,1.7,1.7,1.6,1.7,16800
ACHC,2023-06-02,70.7,71.5,69.4,69.5,827600
ACHL,2023-06-02,1.0,1.0,1.0,1.0,35900
ACHV,2023-06-02,6.6,6.9,6.5,6.7,144600
