Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-05-11,1.7,1.8,1.7,1.7,14700
AACI,2023-05-11,10.2,10.2,10.2,10.2,0
AACIU,2023-05-11,10.2,10.2,10.2,10.2,0
AADI,2023-05-11,7.1,7.2,6.9,6.9,81900
AADR,2023-05-11,47.2,47.5,47.2,47.5,800
AAL,2023-05-11,14.3,14.3,14.0,14.1,17049600
AAME,2023-05-11,2.2,2.2,2.2,2.2,2600
AAOI,2023-05-11,1.9,1.9,1.7,1.7,137000
AAON,2023-05-11,97.1,97.1,95.1,95.8,200848
AAPB,2023-05-11,24.4,24.6,24.4,24.6,4100
AAPD,2023-05-11,22.5,22.7,22.4,22.5,102700
AAPL,2023-05-11,173.9,174.6,172.2,173.8,49514676
AAPU,2023-05-11,25.1,25.2,24.7,25.0,104300
AAXJ,2023-05-11,66.2,66.2,65.7,66.2,514700
ABCB,2023-05-11,29.1,29.6,28.6,29.0,472497
ABCL,2023-05-11,5.9,5.9,5.7,5.7,2448600
ABCM,2023-05-11,17.5,18.0,17.3,17.8,1173700
ABEO,2023-05-11,3.3,3.3,2.9,3.0,165300
ABIO,2023-05-11,2.1,2.1,2.1,2.1,17000
ABL,2023-05-11,10.3,10.3,10.3,10.3,0
ABNB,2023-05-11,113.1,114.5,111.0,111.2,9579400
ABOS,2023-05-11,6.6,6.6,5.5,5.7,317800
ABSI,2023-05-11,1.3,1.4,1.2,1.2,380900
ABUS,2023-05-11,2.6,2.6,2.5,2.6,565200
ABVC,2023-05-11,8.2,8.2,7.8,7.8,468
ACAB,2023-05-11,10.3,10.3,10.3,10.3,3800
ACABU,2023-05-11,10.3,10.3,10.3,10.3,0
ACACU,2023-05-11,10.9,10.9,10.9,10.9,0
ACACW,2023-05-11,0.1,0.1,0.1,0.1,19130
ACAD,2023-05-11,21.6,21.7,21.2,21.3,1340700
ACAH,2023-05-11,10.6,10.6,10.2,10.2,1000
ACAX,2023-05-11,10.3,10.3,10.3,10.3,0
ACAXU,2023-05-11,10.5,10.5,10.5,10.5,0
ACB,2023-05-11,0.6,0.6,0.6,0.6,3601200
ACBA,2023-05-11,11.0,11.0,11.0,11.0,100
ACBAU,2023-05-11,10.5,10.5,10.5,10.5,100
ACBAW,2023-05-11,0.0,0.0,0.0,0.0,105
ACCD,2023-05-11,10.9,11.0,10.7,10.8,429000
ACDC,2023-05-11,9.8,10.9,9.8,10.9,1155000
ACDCW,2023-05-11,0.0,0.0,0.0,0.0,11001
ACER,2023-05-11,0.8,0.8,0.7,0.8,136500
ACET,2023-05-11,6.9,7.0,6.5,6.7,207400
ACGL,2023-05-11,77.0,77.3,76.5,77.3,1251300
ACGLN,2023-05-11,20.1,20.2,19.9,20.1,57700
ACGLO,2023-05-11,23.6,23.9,23.6,23.8,21700
ACGN,2023-05-11,2.0,2.1,1.7,1.7,130400
ACHC,2023-05-11,69.6,71.6,69.6,71.4,930700
ACHL,2023-05-11,1.0,1.0,1.0,1.0,79500
ACHV,2023-05-11,10.0,10.3,8.9,8.9,211100
ACIU,2023-05-11,2.1,2.2,2.1,2.1,76700
ACIW,2023-05-11,24.4,25.4,24.4,25.0,869300
ACLS,2023-05-11,125.0,126.1,121.2,125.1,431600
ACLX,2023-05-11,46.8,48.9,44.4,44.6,628700
ACMR,2023-05-11,9.4,9.9,9.4,9.7,490700
ACNB,2023-05-11,27.8,28.9,27.7,28.0,5350
ACNT,2023-05-11,10.0,10.0,8.6,9.4,49500
ACON,2023-05-11,0.7,0.8,0.7,0.8,20200
ACONW,2023-05-11,0.1,0.1,0.1,0.1,0
ACOR,2023-05-11,15.9,17.0,15.6,16.8,27619
ACRS,2023-05-11,8.2,8.3,8.0,8.0,319800
ACRV,2023-05-11,13.0,13.9,13.0,13.6,19900
ACRX,2023-05-11,0.7,0.8,0.7,0.8,93800
ACST,2023-05-11,3.0,3.0,2.8,2.9,8689
ACT,2023-05-11,23.8,24.0,23.4,23.7,463200
ACTG,2023-05-11,4.0,4.0,4.0,4.0,221700
ACVA,2023-05-11,14.7,17.0,14.3,16.5,8128900
ACWI,2023-05-11,91.8,92.0,91.4,92.0,3497500
ACWX,2023-05-11,49.3,49.5,49.1,49.5,2081200
ACXP,2023-05-11,3.2,3.4,3.2,3.3,25100
ADAG,2023-05-11,1.4,1.4,1.4,1.4,3700
ADAP,2023-05-11,1.4,1.4,1.4,1.4,266300
ADBE,2023-05-11,341.9,344.7,339.4,341.6,2183400
ADD,2023-05-11,1.1,1.2,1.1,1.1,18700
