Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-05-26,1.5,1.5,1.5,1.5,11200
AACI,2023-05-26,10.2,10.2,10.2,10.2,100
AACIU,2023-05-26,10.3,10.3,10.3,10.3,0
AADI,2023-05-26,7.7,7.8,7.4,7.7,66400
AADR,2023-05-26,46.9,47.1,46.9,47.1,700
AAL,2023-05-26,14.4,14.5,14.3,14.4,17083800
AAME,2023-05-26,2.1,2.2,2.1,2.2,400
AAOI,2023-05-26,1.8,1.9,1.8,1.9,274500
AAON,2023-05-26,89.9,90.8,89.1,90.2,194942
AAPB,2023-05-26,24.5,24.9,24.5,24.9,6200
AAPD,2023-05-26,22.6,22.6,22.3,22.3,172300
AAPL,2023-05-26,173.3,175.8,173.1,175.4,54835000
AAPU,2023-05-26,24.9,25.4,24.9,25.3,84000
AAXJ,2023-05-26,65.4,66.2,65.4,66.1,1255100
ABCB,2023-05-26,32.2,32.6,31.6,32.5,180335
ABCL,2023-05-26,6.9,7.0,6.3,6.8,4894300
ABCM,2023-05-26,16.3,16.5,15.9,16.4,1238000
ABEO,2023-05-26,3.2,3.2,3.1,3.1,98500
ABIO,2023-05-26,2.1,2.1,2.0,2.1,26600
ABL,2023-05-26,10.3,10.3,10.3,10.3,8000
ABNB,2023-05-26,105.2,107.6,105.0,106.8,4677600
ABOS,2023-05-26,4.9,5.0,4.7,4.8,82000
ABSI,2023-05-26,1.6,1.8,1.6,1.7,548600
ABUS,2023-05-26,2.5,2.5,2.5,2.5,453100
ABVC,2023-05-26,6.8,7.0,6.7,6.7,5287
ACAB,2023-05-26,10.4,10.4,10.4,10.4,0
ACABU,2023-05-26,10.4,10.4,10.4,10.4,0
ACACU,2023-05-26,10.7,10.7,10.7,10.7,100
ACACW,2023-05-26,0.1,0.1,0.1,0.1,0
ACAD,2023-05-26,24.4,24.8,24.4,24.8,1208300
ACAH,2023-05-26,10.1,10.1,10.1,10.1,0
ACAX,2023-05-26,10.4,10.4,10.4,10.4,0
ACAXU,2023-05-26,10.5,10.5,10.5,10.5,0
ACB,2023-05-26,0.6,0.6,0.5,0.5,5634600
ACBA,2023-05-26,11.1,11.1,11.1,11.1,200
ACBAU,2023-05-26,10.8,10.8,10.8,10.8,100
ACBAW,2023-05-26,0.0,0.0,0.0,0.0,0
ACCD,2023-05-26,11.2,11.6,11.1,11.5,531200
ACDC,2023-05-26,11.8,11.9,11.4,11.7,1029800
ACER,2023-05-26,0.9,0.9,0.8,0.9,91900
ACET,2023-05-26,5.5,5.8,5.3,5.6,228700
ACGL,2023-05-26,72.4,72.5,70.9,71.0,1423800
ACGLN,2023-05-26,20.2,20.2,20.0,20.1,18700
ACGLO,2023-05-26,23.9,24.1,23.9,24.0,5500
ACGN,2023-05-26,1.6,1.6,1.5,1.6,21500
ACHC,2023-05-26,67.9,69.7,67.7,69.4,462500
ACHL,2023-05-26,1.0,1.0,1.0,1.0,81500
ACHV,2023-05-26,5.7,6.5,5.7,6.3,407300
ACIU,2023-05-26,2.1,2.1,2.0,2.1,96400
ACIW,2023-05-26,23.0,23.8,22.9,23.6,319600
ACLS,2023-05-26,153.0,162.5,152.3,161.0,711200
ACLX,2023-05-26,42.5,43.1,40.1,42.6,310100
ACMR,2023-05-26,9.9,10.7,9.9,10.7,501900
ACNB,2023-05-26,30.8,30.8,30.7,30.7,4836
ACNT,2023-05-26,9.8,9.8,9.5,9.5,1200
ACON,2023-05-26,0.6,0.6,0.6,0.6,23000
ACONW,2023-05-26,0.0,0.0,0.0,0.0,17823
ACOR,2023-05-26,13.0,13.0,11.6,11.9,9202
