Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-06-29,1.5,1.5,1.4,1.4,2200
AACI,2023-06-29,10.4,10.5,10.4,10.4,5500
AACIU,2023-06-29,10.3,10.3,10.3,10.3,0
AACIW,2023-06-29,0.1,0.1,0.1,0.1,0
AADI,2023-06-29,7.3,7.5,6.9,7.0,78100
AADR,2023-06-29,49.0,49.1,48.9,49.1,2100
AAL,2023-06-29,17.6,18.0,17.5,17.6,20315700
AAME,2023-06-29,2.0,2.0,1.9,1.9,10500
AAOI,2023-06-29,5.1,5.8,5.1,5.4,2344500
AAON,2023-06-29,95.3,96.4,95.3,95.5,186600
AAPB,2023-06-29,28.1,28.3,28.1,28.2,18000
AAPD,2023-06-29,20.6,20.6,20.5,20.5,445300
AAPL,2023-06-29,189.1,190.1,188.9,189.6,46347300
AAPU,2023-06-29,28.1,28.3,28.0,28.1,86100
AAXJ,2023-06-29,65.8,66.0,65.8,65.9,317500
ABCB,2023-06-29,34.2,34.8,34.2,34.4,304470
ABCL,2023-06-29,6.6,6.7,6.4,6.6,1872100
ABCM,2023-06-29,23.4,24.0,22.9,23.6,1677900
ABEO,2023-06-29,4.4,4.5,4.1,4.1,150900
ABIO,2023-06-29,2.0,2.0,2.0,2.0,16400
ABL,2023-06-29,11.0,11.1,9.7,9.7,140500
ABNB,2023-06-29,127.6,128.0,123.4,125.1,4242000
ABOS,2023-06-29,4.9,5.2,4.7,4.8,145300
ABSI,2023-06-29,1.6,1.6,1.5,1.5,739600
ABUS,2023-06-29,2.2,2.2,2.2,2.2,612200
ABVC,2023-06-29,5.2,5.2,5.0,5.0,3150
ACAB,2023-06-29,10.4,10.4,10.4,10.4,0
ACABU,2023-06-29,11.1,11.1,11.1,11.1,0
ACABW,2023-06-29,0.0,0.0,0.0,0.0,190192
ACACU,2023-06-29,10.8,10.8,10.8,10.8,0
ACACW,2023-06-29,0.1,0.1,0.1,0.1,0
ACAD,2023-06-29,24.2,24.9,24.0,24.0,1038700
ACAH,2023-06-29,10.3,10.3,10.3,10.3,0
ACAX,2023-06-29,10.9,10.9,10.9,10.9,0
ACAXR,2023-06-29,0.3,0.3,0.2,0.3,7351
ACAXU,2023-06-29,11.7,11.7,11.7,11.7,0
ACAXW,2023-06-29,0.0,0.0,0.0,0.0,6600
ACB,2023-06-29,0.5,0.5,0.5,0.5,2408100
ACBA,2023-06-29,11.2,11.2,11.2,11.2,100
ACBAU,2023-06-29,10.9,10.9,10.9,10.9,100
ACCD,2023-06-29,12.7,13.2,12.5,12.6,1360400
ACDC,2023-06-29,11.8,12.1,11.5,11.5,989700
ACDCW,2023-06-29,0.0,0.0,0.0,0.0,1950
ACER,2023-06-29,0.8,0.9,0.8,0.9,94500
ACET,2023-06-29,2.6,2.6,2.2,2.3,2883200
ACGL,2023-06-29,72.1,73.1,71.7,73.0,925500
ACGLN,2023-06-29,19.0,19.2,18.3,18.6,43800
ACGLO,2023-06-29,22.6,22.6,22.0,22.1,21800
ACGN,2023-06-29,1.5,1.6,1.5,1.6,9800
ACHC,2023-06-29,79.4,80.1,79.3,79.7,539200
ACHL,2023-06-29,1.0,1.0,0.9,1.0,162800
ACHV,2023-06-29,5.4,5.6,4.9,5.0,311200
ACIU,2023-06-29,3.2,3.5,3.0,3.1,1345300
ACIW,2023-06-29,22.5,23.3,22.5,23.2,677300
ACLS,2023-06-29,176.7,181.2,175.2,179.0,458400
ACLX,2023-06-29,31.2,31.8,30.9,31.2,401100
ACMR,2023-06-29,13.0,13.4,12.8,13.4,587200
ACNB,2023-06-29,32.6,33.5,32.6,33.0,16100
ACNT,2023-06-29,9.2,9.2,9.0,9.1,6500
ACON,2023-06-29,0.7,0.8,0.7,0.7,66100
ACONW,2023-06-29,0.1,0.1,0.1,0.1,2309
ACOR,2023-06-29,12.6,13.0,12.2,12.8,3500
ACRS,2023-06-29,10.2,10.4,10.0,10.3,784600
ACRV,2023-06-29,13.4,13.4,13.2,13.3,10400
ACRX,2023-06-29,1.1,1.1,1.1,1.1,24300
ACST,2023-06-29,3.1,3.2,3.1,3.2,7535
ACT,2023-06-29,24.7,25.2,24.6,24.9,291200
ACTG,2023-06-29,4.0,4.2,4.0,4.2,193200
ACVA,2023-06-29,17.1,17.8,17.1,17.6,1000000
ACWI,2023-06-29,94.5,94.9,94.4,94.9,1937300
ACWX,2023-06-29,48.6,48.7,48.5,48.7,2008800
ACXP,2023-06-29,2.6,2.7,2.6,2.7,8500
ADAG,2023-06-29,1.4,1.5,1.4,1.5,74100
ADAP,2023-06-29,0.9,1.0,0.9,0.9,676300
ADBE,2023-06-29,484.5,485.8,479.6,483.8,1905400
ADD,2023-06-29,1.2,1.2,1.1,1.2,23100
ADEA,2023-06-29,10.6,10.9,10.6,10.9,631600
ADERU,2023-06-29,10.6,10.6,10.6,10.6,0
ADERW,2023-06-29,0.1,0.1,0.1,0.1,500
ADES,2023-06-29,1.7,1.8,1.6,1.7,189300
ADI,2023-06-29,189.8,190.7,187.6,189.5,2623200
ADIL,2023-06-29,0.2,0.2,0.2,0.2,144500
ADILW,2023-06-29,0.0,0.0,0.0,0.0,0
ADMA,2023-06-29,3.8,3.8,3.6,3.6,2499300
ADMP,2023-06-29,2.1,2.6,2.1,2.4,333200
ADN,2023-06-29,0.6,0.6,0.6,0.6,1075000
ADNWW,2023-06-29,0.1,0.1,0.1,0.1,3549
ADOC,2023-06-29,11.0,11.0,11.0,11.0,100
ADOCR,2023-06-29,0.1,0.1,0.1,0.1,22493
ADOCW,2023-06-29,0.0,0.0,0.0,0.0,0
ADP,2023-06-29,216.1,219.5,214.3,216.5,1539700
