Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-05-24,1.5,1.5,1.5,1.5,39400
AACI,2023-05-24,10.3,10.3,10.3,10.3,200
AACIU,2023-05-24,10.3,10.3,10.3,10.3,0
AACIW,2023-05-24,0.1,0.1,0.1,0.1,180
AADI,2023-05-24,8.5,8.5,8.0,8.2,59300
AADR,2023-05-24,46.5,46.5,46.2,46.5,2600
AAL,2023-05-24,14.0,14.0,13.6,13.8,30501800
AAME,2023-05-24,2.2,2.2,2.2,2.2,1600
AAOI,2023-05-24,1.7,1.8,1.7,1.8,160400
AAON,2023-05-24,89.6,90.0,87.4,88.1,223204
AAPB,2023-05-24,24.0,24.0,23.8,24.0,6300
AAPD,2023-05-24,22.9,22.9,22.7,22.7,143800
AAPL,2023-05-24,171.1,172.4,170.5,171.8,45143500
AAPU,2023-05-24,24.4,24.7,24.4,24.6,61700
AAXJ,2023-05-24,65.4,65.5,65.0,65.1,588500
ABCB,2023-05-24,32.5,32.6,31.8,32.3,314117
ABCL,2023-05-24,7.1,7.2,6.8,7.0,2973300
ABCM,2023-05-24,16.3,16.9,16.1,16.8,810600
ABEO,2023-05-24,3.2,3.4,3.1,3.2,165000
ABIO,2023-05-24,2.1,2.1,2.0,2.1,13700
ABL,2023-05-24,10.3,10.3,10.3,10.3,600
ABNB,2023-05-24,105.5,106.6,103.8,105.7,5371700
ABOS,2023-05-24,5.2,5.5,5.1,5.2,127300
ABSI,2023-05-24,1.7,1.7,1.5,1.6,771200
ABUS,2023-05-24,2.7,2.7,2.5,2.6,510900
ABVC,2023-05-24,6.7,7.0,6.7,7.0,2995
ACAB,2023-05-24,10.4,10.4,10.4,10.4,0
ACABU,2023-05-24,10.4,10.4,10.4,10.4,0
ACACU,2023-05-24,10.8,10.8,10.8,10.8,0
ACACW,2023-05-24,0.1,0.1,0.1,0.1,600
ACAD,2023-05-24,25.4,25.7,25.0,25.6,2157800
