Symbol,Date,Open,High,Low,Close,Volume
AACG,2023-07-07,1.4,1.4,1.3,1.4,8300
AACI,2023-07-07,10.4,10.4,10.4,10.4,300
AACIU,2023-07-07,10.3,10.3,10.3,10.3,0
AACIW,2023-07-07,0.1,0.1,0.0,0.1,3803
AADI,2023-07-07,6.3,6.3,6.2,6.3,72200
AADR,2023-07-07,48.3,49.0,48.3,48.7,1400
AAL,2023-07-07,17.9,18.5,17.9,18.4,21936300
AAME,2023-07-07,2.0,2.0,1.9,2.0,6600
AAOI,2023-07-07,6.6,8.1,6.6,7.2,5750000
AAON,2023-07-07,94.5,95.1,93.2,94.4,348800
AAPB,2023-07-07,28.5,28.9,28.4,28.5,8600
AAPD,2023-07-07,20.3,20.5,20.2,20.4,107800
AAPL,2023-07-07,191.4,192.7,190.2,190.7,46778000
AAPU,2023-07-07,28.5,28.8,28.3,28.3,92500
AAXJ,2023-07-07,65.6,66.4,65.6,66.1,851700
ABCB,2023-07-07,33.7,34.8,33.7,34.4,424300
ABCL,2023-07-07,6.4,6.6,6.4,6.5,1612900
ABCM,2023-07-07,23.9,24.5,23.8,24.4,1837300
ABEO,2023-07-07,4.1,4.2,4.1,4.1,370400
ABIO,2023-07-07,2.0,2.1,2.0,2.1,10000
ABL,2023-07-07,8.1,9.4,8.1,8.6,107900
ABNB,2023-07-07,128.2,131.6,128.1,130.3,3148100
ABOS,2023-07-07,5.1,5.1,4.9,5.1,95800
ABSI,2023-07-07,1.4,1.5,1.4,1.4,357600
ABUS,2023-07-07,2.2,2.3,2.2,2.3,297400
ABVC,2023-07-07,5.4,5.4,4.5,4.7,8542
ACAB,2023-07-07,10.4,10.4,10.4,10.4,0
ACABU,2023-07-07,11.1,11.1,11.1,11.1,0
ACACU,2023-07-07,11.0,11.0,11.0,11.0,177
ACAD,2023-07-07,24.3,24.9,24.3,24.4,1262400
ACAH,2023-07-07,10.4,10.4,10.4,10.4,0
ACAX,2023-07-07,10.9,10.9,10.9,10.9,0
ACAXR,2023-07-07,0.3,0.3,0.3,0.3,26177
ACAXU,2023-07-07,11.7,11.7,11.7,11.7,0
ACAXW,2023-07-07,0.0,0.0,0.0,0.0,128425
ACB,2023-07-07,0.5,0.6,0.5,0.6,2309200
ACBA,2023-07-07,11.2,11.2,11.2,11.2,300
ACBAU,2023-07-07,10.9,10.9,10.9,10.9,100
ACCD,2023-07-07,11.5,12.0,11.3,11.9,1380500
ACDC,2023-07-07,11.0,12.3,11.0,12.2,795800
ACDCW,2023-07-07,0.0,0.0,0.0,0.0,13000
ACER,2023-07-07,0.9,0.9,0.9,0.9,176700
ACET,2023-07-07,3.1,3.2,3.0,3.2,961900
ACGL,2023-07-07,73.7,75.3,73.5,74.8,1721700
ACGLN,2023-07-07,18.5,18.7,18.4,18.7,24600
ACGLO,2023-07-07,22.4,22.5,22.2,22.4,7000
ACGN,2023-07-07,1.5,1.7,1.5,1.6,7600
ACHC,2023-07-07,76.7,77.3,76.6,76.8,520200
ACHL,2023-07-07,1.0,1.0,0.9,0.9,37900
ACHV,2023-07-07,4.9,5.2,4.9,5.1,46200
ACIU,2023-07-07,2.8,3.0,2.8,3.0,279700
ACIW,2023-07-07,22.7,23.1,22.7,22.8,353100
ACLS,2023-07-07,173.0,177.4,172.5,173.1,341900
ACLX,2023-07-07,32.1,32.8,32.0,32.4,334500
ACMR,2023-07-07,13.7,14.1,13.4,13.4,867200
ACNB,2023-07-07,31.2,32.9,31.2,32.5,30300
ACNT,2023-07-07,8.9,9.0,8.9,9.0,3700
ACON,2023-07-07,0.7,0.8,0.7,0.7,31800
ACONW,2023-07-07,0.1,0.1,0.1,0.1,2697
ACOR,2023-07-07,13.5,13.7,13.1,13.4,2900
ACRS,2023-07-07,10.2,10.5,10.0,10.2,639800
ACRV,2023-07-07,11.4,12.5,11.2,11.4,18600
ACRX,2023-07-07,1.1,1.3,1.1,1.3,225100
ACST,2023-07-07,3.3,3.4,3.1,3.1,87383
ACT,2023-07-07,25.1,25.5,25.1,25.4,318600
ACTG,2023-07-07,3.9,4.0,3.9,4.0,177600
